gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,1,1,-0.8338606629262776,1,0,0,0,0,0,0,0,0,-1.480979700582092,-0.9118425518259863,0,0,1,0,0,1,1,0,0,0
1,0,0,0,1.6084834273893616,1,0,0,0,0,0,0,0,0,-1.5141632317573919,-0.3892326493003306,0,0,1,0,0,1,1,0,0,0
0,0,0,0,-1.2409180113122174,1,0,0,0,0,0,0,0,0,-1.480979700582092,-0.992321754659686,0,0,1,1,0,0,0,0,0,1
1,0,1,1,0.06166550352279012,1,0,0,1,1,0,1,0,1,0.8269348926600121,0.3470444875898638,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0.18378270803857208,0,0,1,1,0,1,0,0,1,-0.8090131942822701,-0.3997480716018424,1,0,0,0,0,1,0,0,0,1
1,1,1,1,1.0386031396490458,1,1,1,1,0,1,0,0,1,0.8269348926600121,1.2400870329458107,0,1,0,0,1,0,1,0,0,0
1,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,-0.6430955384057709,-0.9904118554107683,1,0,0,1,0,0,0,0,0,1
0,1,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,0.20972121279943517,-0.9791280828367035,0,1,0,1,0,0,0,0,1,0
1,0,0,0,-1.2816237461508113,1,1,0,0,0,0,0,0,1,-0.4804962356468015,-0.9882604746476199,1,0,0,1,0,0,0,0,1,0
1,0,1,0,1.6084834273893616,1,1,1,1,1,1,0,0,0,0.10685226615600583,1.1008839164241278,1,0,0,0,0,1,0,0,0,1
0,1,1,1,-0.8338606629262776,0,0,0,0,0,1,0,0,1,-1.1823279200043932,-0.8541504227897171,1,0,0,1,0,0,0,0,0,1
0,0,0,0,-1.2409180113122174,1,0,0,0,0,0,0,0,0,-1.5075265255223318,-0.9965586575911927,0,0,1,1,0,0,0,0,0,1
0,0,1,0,0.590840056424512,1,0,0,0,0,0,0,0,0,-1.5025489958460367,-0.6057976618356408,0,0,1,0,0,1,1,0,0,0
1,0,1,1,-1.0780950719578415,1,0,0,0,0,0,0,0,1,-0.6746198930223056,-0.895904771886743,1,0,0,1,0,0,1,0,0,0
0,0,0,0,1.1200146093262338,0,0,1,0,1,0,1,1,0,-0.37596811244460704,0.41083951307669725,1,0,0,0,0,1,0,0,1,0
0,1,0,0,-1.2409180113122174,1,0,0,1,0,0,1,0,1,0.6261745290494481,-0.9385372355809724,0,1,0,1,0,0,1,0,0,0
1,0,1,0,0.7536629957788878,1,0,1,1,1,1,1,1,1,0.6278337056082129,0.8806527754454934,1,0,0,0,0,1,0,1,0,0
0,0,1,1,1.6084834273893616,1,1,1,1,1,0,1,1,0,1.4806504568134191,2.452543763034526,0,1,0,0,0,1,0,1,0,0
1,0,1,0,1.6084834273893616,1,1,1,1,1,0,1,1,1,0.6742906492536329,1.6604185377621903,1,0,0,0,0,1,0,0,1,0
0,0,1,1,0.7943687306174818,1,1,0,0,0,0,0,0,0,-1.3897249898500175,-0.4593500998870291,0,0,1,0,0,1,0,0,0,1
0,0,1,0,1.5677776925507676,1,1,1,1,1,1,1,1,0,0.9380997220972668,1.8461617279356577,1,0,0,0,0,1,0,1,0,0
0,0,1,0,-0.1825689055087738,1,1,0,0,0,0,0,0,0,-1.3067661619117676,-0.7152765992419855,0,0,1,0,1,0,0,0,0,1
1,1,1,0,1.5677776925507676,0,0,1,1,1,1,0,0,0,-0.6165487134655309,0.4619238297690101,1,0,0,0,0,1,0,1,0,0
1,0,1,1,1.4456604880349857,1,0,1,0,0,1,1,1,1,1.1488151450604207,1.91722315171435,0,1,0,0,0,1,0,0,1,0
1,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,0.17985603474166512,-0.9795232344054451,0,1,0,1,0,0,0,0,1,0
0,0,0,0,-0.8745663977648716,1,1,0,0,1,0,1,0,1,0.8053655973960674,-0.5756124725567708,0,1,0,1,0,0,0,0,1,0
1,0,1,1,-1.2002122764736234,1,0,0,1,1,0,0,0,1,-0.29135010794759253,-0.9365834306021945,1,0,0,1,0,0,0,0,0,1
0,0,1,0,1.1607203441648277,1,1,0,0,1,1,1,1,1,1.273253386967795,1.8515182269785995,0,1,0,0,1,0,1,0,0,0
1,0,1,0,-1.0780950719578415,1,1,0,0,0,0,0,0,1,0.3507512202944595,-0.818103818574514,0,1,0,1,0,0,0,0,1,0
0,0,1,0,0.5501343215859179,1,1,1,0,0,0,0,0,0,-0.39255987803225695,0.06958222773849183,1,0,0,1,0,0,0,0,1,0
0,0,0,1,0.7129572609402939,1,0,0,0,0,0,0,0,0,0.17985603474166512,0.5410419549770442,0,1,0,0,0,1,0,1,0,0
1,0,0,0,1.4863662228735797,1,0,0,1,1,1,1,1,1,1.29814103534927,2.178023187083786,0,1,0,0,1,0,1,0,0,0
1,0,1,1,0.22448844287716607,1,1,1,0,1,1,1,1,1,0.6792681789299281,0.4371609981278717,1,0,0,0,0,1,1,0,0,0
0,0,0,0,-1.2002122764736234,1,1,0,0,0,0,0,0,1,0.3092718063253347,-0.9180771654661309,0,1,0,1,0,0,0,0,1,0
0,1,1,0,1.4456604880349857,1,1,0,1,0,0,0,1,1,0.8186390098661871,1.679956587549968,0,1,0,1,0,0,1,0,0,0
1,0,0,1,-0.30468611002455576,1,0,0,0,0,0,0,0,0,-1.464387934994442,-0.8083567465455552,0,0,1,1,0,0,0,0,0,1
0,1,1,0,-0.5896262538947137,1,1,0,0,0,1,1,1,0,1.1554518512954808,-0.20419195080462563,0,1,0,1,0,0,1,0,0,0
1,0,0,0,-1.0373893371192475,1,1,0,0,0,0,0,1,1,0.6726314726948681,-0.745856940089597,0,1,0,1,0,0,0,0,0,1
0,0,0,0,1.3235432835192036,0,0,1,0,1,1,1,1,0,-0.16525268948145297,0.71117665818522,1,0,0,0,0,1,0,1,0,0
0,0,0,0,-0.8338606629262776,1,0,0,0,0,0,0,0,0,-1.5141632317573919,-0.9099765583069288,0,0,1,0,1,0,0,0,0,1
1,0,0,0,-1.2816237461508113,0,0,0,0,0,0,0,0,0,-1.3316538102932427,-0.9995222943567544,1,0,0,1,0,0,1,0,0,0
1,0,0,0,-0.5896262538947137,1,0,0,0,0,0,0,0,0,-1.5241182911099815,-0.8572677296097895,0,0,1,1,0,0,0,0,1,0
0,0,1,0,1.2828375486806096,1,1,1,0,1,1,1,1,1,0.665994766459808,1.397554933089326,1,0,0,0,0,1,0,1,0,0
1,0,0,0,-0.2639803751859618,1,1,1,1,0,0,0,0,1,0.7207475928990529,-0.04064310707547604,0,1,0,1,0,0,0,1,0,0
0,0,0,1,-1.1595065416350294,1,1,0,1,0,0,1,0,0,0.8186390098661871,-0.84986961412835,0,1,0,1,0,0,0,0,0,1
1,0,1,0,1.5677776925507676,1,0,1,0,0,1,0,0,0,-0.3461029343868372,0.6484353702150307,1,0,0,0,0,1,1,0,0,0
0,0,0,0,0.6722515261016999,1,1,1,1,0,0,0,0,1,-0.17188939571651304,0.27791491592501927,1,0,0,1,0,0,0,1,0,0
1,0,0,0,-1.0373893371192475,1,1,0,0,0,0,0,1,1,0.7257251225753476,-0.738041720174486,0,1,0,1,0,0,0,0,1,0
0,1,0,0,0.1023712383613841,1,1,1,1,1,1,1,1,1,1.522129870782544,0.6739445992637922,0,1,0,0,1,0,1,0,0,0
1,1,1,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,0.1781968581829002,-0.9795451872703751,0,1,0,1,0,0,0,0,1,0
0,0,0,0,-1.0780950719578415,1,0,0,0,0,0,1,1,0,0.8086839505135972,-0.7568114196897106,0,1,0,1,0,0,0,0,1,0
1,0,1,1,-0.30468611002455576,1,0,0,0,0,0,1,1,1,0.8451858348064274,-0.05388068462831866,0,1,0,0,1,0,0,0,1,0
0,0,0,1,-0.7931549280876836,1,0,0,0,1,1,0,0,0,-0.38094564212090193,-0.6951238692361655,1,0,0,1,0,0,0,0,0,1
1,1,0,0,-0.9559778674420595,1,1,1,0,0,0,0,0,0,-0.3444437578280723,-0.7934946569878862,1,0,0,1,0,0,0,0,1,0
0,0,1,0,1.6084834273893616,1,1,1,0,1,1,1,1,1,0.6626764133422782,1.6526033178470791,1,0,0,0,0,1,1,0,0,0
1,0,1,1,-0.4268033145403377,1,1,0,0,1,1,1,1,1,0.45527934349665417,-0.2799293348134264,1,0,0,0,1,0,0,0,0,1
1,0,0,0,0.020959768684196134,1,0,0,1,0,1,0,0,0,0.5199872292884885,0.1535738889610053,0,1,0,0,0,1,1,0,0,0
1,1,0,0,-0.5896262538947137,1,1,1,1,0,0,0,0,1,-0.21668716280316785,-0.5867645279412551,1,0,0,1,0,0,0,1,0,0
1,0,1,1,0.06166550352279012,1,1,0,0,1,0,1,1,0,0.40716322329246935,0.1986650735274045,1,0,0,0,1,0,1,0,0,0
0,0,0,0,-1.0780950719578415,1,1,0,1,0,0,1,0,1,0.8352307754538371,-0.7815303456009887,0,1,0,1,0,0,0,0,1,0
0,0,0,1,-0.3453918448631497,1,0,0,0,0,0,0,0,0,-1.456092052200617,-0.7770300082903209,0,0,1,0,1,0,1,0,0,0
1,0,0,0,-0.7117434584104956,1,1,0,0,0,0,1,1,1,0.9430772517735615,-0.37612678893706847,0,1,0,1,0,0,0,0,1,0
1,0,0,0,1.2421318138420157,1,1,0,1,0,1,1,1,0,1.342938802435925,1.9370685416111488,0,1,0,1,0,0,0,0,1,0
1,1,0,0,-1.1595065416350294,1,0,0,0,0,0,0,0,0,0.14667250356636527,-0.8955315731829314,0,1,0,1,0,0,0,0,1,0
0,1,1,0,1.3642490183577978,1,1,0,1,1,0,1,0,1,0.19644780032931503,1.0702157641167962,1,0,0,0,1,0,1,0,0,0
0,0,1,0,0.387311382231542,1,0,0,0,0,0,0,0,0,-1.4793205240233267,-0.6284749713084208,0,0,1,1,0,0,0,1,0,0
0,1,0,0,-1.1595065416350294,1,1,1,0,0,0,0,0,1,0.5083729933771337,-0.8770692137767281,0,1,0,1,0,0,0,0,1,0
0,0,0,0,-0.2639803751859618,1,1,0,0,1,0,1,1,1,1.1803394996769556,0.13111610813752608,0,1,0,1,0,0,1,0,0,0
1,0,0,0,0.26519417771576004,1,0,0,0,1,1,0,0,0,0.5631258198163787,0.40324382181088697,0,1,0,0,1,0,0,0,1,0
0,0,1,0,1.5270719577121736,1,0,0,0,0,0,0,0,0,-1.4959122896109767,-0.42718915276445135,0,0,1,0,0,1,0,1,0,0
1,0,0,0,-1.2002122764736234,1,0,0,0,0,0,1,0,0,-0.32453363912289235,-0.9405349462896102,1,0,0,1,0,0,0,0,0,1
1,0,0,0,0.8350744654560759,1,1,0,0,0,0,1,0,0,0.680927355488693,0.9729206667466496,0,1,0,1,0,0,1,0,0,0
0,0,1,0,-1.2409180113122174,1,0,0,0,0,0,0,0,1,-0.6613464805521857,-0.9710055228125712,1,0,0,1,0,0,0,0,1,0
0,0,1,1,1.6084834273893616,1,0,1,1,1,1,0,1,1,0.3125901594428645,1.2891077803346953,1,0,0,0,0,1,0,0,1,0
1,0,1,1,1.6084834273893616,0,0,1,1,1,1,1,1,1,-0.004312563281248919,1.0618297697135028,1,0,0,0,0,1,0,1,0,0
0,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,1,1,-0.31457857977030224,-0.9860651881546112,1,0,0,1,0,0,0,0,1,0
1,0,0,0,0.631545791263106,1,0,0,1,1,1,1,1,0,0.46357522629047915,0.6454936863143992,1,0,0,0,0,1,0,1,0,0
1,0,1,1,1.2421318138420157,1,0,1,1,1,1,1,0,0,0.31756768911915967,1.041984379816704,1,0,0,0,0,1,0,1,0,0
1,0,1,1,1.6084834273893616,1,1,0,0,0,0,0,0,0,-1.3548822821159523,-0.24880017234256277,0,0,1,0,0,1,0,1,0,0
1,0,0,0,1.0793088744876398,1,1,0,0,1,0,0,0,0,-0.3577171702981922,0.35775748567574633,1,0,0,0,0,1,0,1,0,0
1,0,0,0,-0.1418631706701798,0,0,1,0,0,1,0,0,0,-0.9732716736000042,-0.5394780568818474,1,0,0,0,1,0,0,0,0,1
0,0,1,1,0.9978974048104517,1,0,1,0,1,1,0,0,1,-0.18682198474539805,0.42721635031454214,1,0,0,0,1,0,0,0,0,1
0,0,0,0,-0.10115743583158582,1,1,0,1,1,1,1,1,0,1.510515634871189,0.45035466995085416,0,1,0,0,1,0,0,1,0,0
1,0,0,0,0.22448844287716607,1,1,1,1,1,1,0,0,0,0.16658262227154547,0.15640580853698668,1,0,0,1,0,0,0,0,1,0
0,0,1,0,-0.7117434584104956,1,0,0,0,0,0,0,0,0,-1.4760021709057967,-0.8651707609846209,0,0,1,1,0,0,0,1,0,0
0,1,0,0,1.5677776925507676,1,1,0,1,0,0,1,1,1,1.152133498177951,2.041542225813434,0,1,0,1,0,0,0,1,0,0
1,0,0,0,-1.0373893371192475,1,0,0,1,0,0,1,1,1,0.9729424298313315,-0.7166815825975111,0,1,0,1,0,0,0,0,1,0
0,0,0,0,-0.22327464034736777,1,0,0,0,0,0,0,0,1,-1.5042081724048018,-0.7640339122517091,0,0,1,0,0,1,0,0,0,1
0,0,1,0,0.30589991255435406,1,0,0,0,0,0,0,0,0,-1.5207999379924515,-0.6679023167228574,0,0,1,0,0,1,0,0,0,1
0,1,0,0,-1.2816237461508113,1,0,0,1,0,0,0,1,1,0.6991782976351079,-0.9726519876823277,0,1,0,1,0,0,0,0,1,0
1,0,1,0,1.3235432835192036,1,1,0,1,0,0,1,0,1,0.8933019550106117,1.5979626370360922,0,1,0,1,0,0,1,0,0,0
0,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,1,1,0.5365789948761385,-0.9748033684454763,0,1,0,1,0,0,0,0,1,0
0,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,-0.6912116586099555,-0.9910484884937409,1,0,0,1,0,0,0,0,1,0
0,0,1,0,-1.2002122764736234,1,0,0,0,0,0,0,0,1,-1.4942531130522119,-0.990324043951048,0,0,1,1,0,0,0,0,0,1
0,1,1,0,-0.1418631706701798,1,1,0,0,1,0,1,1,1,1.1322233794727707,0.28605942881408153,0,1,0,1,0,0,1,0,0,0
1,0,0,0,-0.7117434584104956,1,0,0,0,0,0,0,0,0,-1.497571466169742,-0.8766740622079866,0,0,1,0,1,0,0,0,0,1
0,0,1,1,1.5270719577121736,1,1,1,1,1,1,1,0,0,0.49012205123071895,1.5112268676973177,1,0,0,0,0,1,1,0,0,0
0,1,1,0,-0.2639803751859618,1,1,0,1,1,0,0,1,1,0.9596690173612115,0.03522599412290538,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0.1023712383613841,1,1,1,1,1,1,0,0,1,1.0559012577695812,0.4838766946990973,0,1,0,1,0,0,0,0,0,1
1,0,1,1,1.4456604880349857,1,0,0,0,1,1,1,1,1,0.266133215797445,1.16434964893701,1,0,0,0,0,1,1,0,0,0
1,0,0,0,-1.2816237461508113,1,1,0,0,0,0,0,0,1,0.33084110158927976,-0.9775255236968071,0,1,0,1,0,0,0,0,1,0
1,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,0,-1.4826388771408567,-1.0015200050653925,0,0,1,1,0,0,0,0,0,1
1,0,1,1,1.4863662228735797,1,1,0,0,1,0,0,0,1,0.473530285643069,1.3695650303034648,0,1,0,0,0,1,0,1,0,0
0,0,0,0,-1.1595065416350294,1,0,0,0,0,0,0,0,0,-1.4892755833759168,-0.9738374423885524,0,0,1,1,0,0,0,0,0,1
1,0,0,0,-0.06045170099299184,1,0,1,1,1,1,1,0,1,0.24954145020979507,-0.0636936152520676,1,0,0,1,0,0,1,0,0,0
1,1,1,0,1.0386031396490458,1,1,1,1,1,0,1,1,1,1.457421984990709,1.7500520852717363,0,1,0,0,1,0,0,0,1,0
0,0,1,1,1.3235432835192036,1,1,1,1,1,1,1,1,0,0.8833468956580218,1.6081048606337924,1,0,0,0,0,1,1,0,0,0
0,0,1,1,0.7536629957788878,1,0,1,1,0,1,0,1,1,0.1599459160364854,0.5537307109066347,1,0,0,0,1,0,0,1,0,0
0,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,0,-1.5207999379924515,-1.0020249209587846,0,0,1,1,0,0,0,0,0,1
1,0,1,0,-0.7117434584104956,1,1,0,0,1,0,1,1,1,1.2002496183821352,-0.35004678540012496,0,1,0,1,0,0,0,0,1,0
0,0,1,1,0.7943687306174818,1,0,0,0,1,0,0,0,1,-0.46390447005915153,0.13581402123256484,1,0,0,0,1,0,1,0,0,0
1,0,0,0,-1.2816237461508113,0,0,0,0,0,0,0,0,1,-1.3200395743818876,-0.9993686243022438,1,0,0,1,0,0,0,0,1,0
1,0,0,1,-1.2002122764736234,1,0,0,0,0,0,0,0,0,-1.4925939364934466,-0.9848138748535961,0,0,1,1,0,0,0,0,0,1
0,1,0,0,-0.7931549280876836,1,0,0,1,1,0,0,0,1,-0.33614787503424737,-0.6893283128946225,1,0,0,1,0,0,0,0,1,0
1,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,0.16990097538907525,-0.9796549515950255,0,1,0,1,0,0,0,0,1,0
0,1,0,0,-1.1188008067964355,1,0,0,0,1,0,1,0,1,0.6610172367835129,-0.8279606549281231,0,1,0,1,0,0,0,0,0,1
0,0,0,0,-0.30468611002455576,1,0,1,0,0,1,1,1,1,0.37232051555840456,-0.13539167211373235,1,0,0,1,0,0,0,1,0,0
0,0,0,0,1.4863662228735797,1,1,0,1,1,1,1,1,1,1.512174811429954,2.262958821498293,0,1,0,0,0,1,1,0,0,0
1,0,0,0,-1.1595065416350294,1,1,0,0,0,1,0,1,0,0.020575085100225963,-0.9062665241337442,1,0,0,1,0,0,0,0,0,1
0,0,0,0,-1.2002122764736234,1,0,0,0,0,0,0,0,0,-1.477661347464562,-0.9826844469553776,0,0,1,1,0,0,0,0,0,1
1,0,0,0,-1.1188008067964355,0,0,0,0,0,0,0,0,0,-1.3482455758808924,-0.9664173740421831,1,0,0,1,0,0,0,0,0,1
1,0,0,0,-1.1595065416350294,1,1,1,0,0,0,0,0,1,0.5033954637008385,-0.8628218044371015,0,1,0,1,0,0,0,0,1,0
1,1,0,0,-0.6710377235719016,1,0,0,0,0,0,0,1,1,0.458597696614184,-0.47552936134050333,0,1,0,1,0,0,0,0,1,0
0,0,0,1,0.7129572609402939,1,0,1,0,1,1,1,0,1,0.19478862377055015,0.5166962277695776,1,0,0,0,1,0,0,1,0,0
1,0,1,1,-0.6710377235719016,1,0,1,1,0,0,0,0,1,-0.30130516730018236,-0.6337875646215019,1,0,0,0,1,0,0,0,0,1
0,0,1,1,0.6722515261016999,1,1,0,0,0,0,1,1,1,1.0111034906829266,1.0153775075214382,0,1,0,1,0,0,1,0,0,0
1,0,0,1,-0.38609757970174374,1,0,0,1,0,1,0,0,0,-0.3577171702981922,-0.434170163812219,1,0,0,1,0,0,0,0,1,0
0,0,1,0,0.590840056424512,1,1,0,0,1,0,1,1,1,1.1803394996769556,1.0562756948861909,0,1,0,1,0,0,0,0,1,0
0,0,0,0,-0.4268033145403377,1,0,1,0,0,0,0,0,1,-0.5352490620860464,-0.5473810882566787,1,0,0,1,0,0,0,1,0,0
0,0,1,1,1.2828375486806096,1,1,1,1,1,1,1,1,0,1.6067478752795583,2.1607901881136677,0,1,0,0,1,0,0,0,1,0
1,0,1,1,-0.5082147842175256,1,0,0,0,1,0,0,0,1,-0.5087022371458064,-0.5977848661361589,1,0,0,1,0,0,0,0,1,0
1,0,1,1,0.7536629957788878,1,1,0,1,0,1,0,0,0,0.6394479415195682,0.8774257043007704,0,1,0,0,1,0,1,0,0,0
0,0,0,0,-0.7524491932490895,1,0,0,0,0,0,0,0,1,0.2014253300056102,-0.6091125444400839,0,1,0,1,0,0,0,1,0,0
0,0,0,0,0.7536629957788878,0,0,0,1,1,0,1,1,1,-0.28305422515376755,0.2753683835931291,1,0,0,0,1,0,0,1,0,0
1,0,1,0,0.30589991255435406,1,0,0,1,0,0,0,0,1,-0.49045129499939155,-0.10661146619038805,1,0,0,1,0,0,0,0,0,1
0,0,1,1,-1.1595065416350294,1,1,0,1,0,0,1,1,1,1.095721495179941,-0.8415933840497073,0,1,0,1,0,0,0,0,1,0
1,0,0,0,-1.2409180113122174,0,0,0,0,1,0,1,1,1,-0.5203164730571613,-0.9707420884334103,1,0,0,1,0,0,0,0,1,0
0,0,1,0,0.9164859351332638,1,1,0,1,0,0,0,0,1,0.42541416543888416,0.862783143392402,0,1,0,1,0,0,0,1,0,0
1,0,1,0,1.2014260790034217,1,0,0,1,1,1,0,0,1,-0.15861598324639314,0.6374589377499872,1,0,0,0,0,1,0,1,0,0
1,0,0,0,-1.2409180113122174,1,0,1,0,0,1,0,0,1,-0.3477621109456021,-0.9720812131941454,1,0,0,1,0,0,0,0,0,1
1,0,0,0,-1.2816237461508113,1,0,0,0,1,1,0,0,0,-0.3278519922404224,-0.9862408110740517,1,0,0,1,0,0,0,0,0,1
0,1,0,0,-0.8745663977648716,1,0,0,0,0,0,1,1,0,0.8219573629837174,-0.5504105836170307,0,1,0,1,0,0,1,0,0,0
0,0,0,0,-1.1188008067964355,1,1,0,0,1,1,0,0,1,0.5913318213153833,-0.8269947288711993,0,1,0,1,0,0,0,0,1,0
0,0,0,0,-0.7524491932490895,1,0,0,0,0,1,1,1,1,0.1566275629189556,-0.6058635204304309,1,0,0,1,0,0,0,0,1,0
1,0,1,0,1.5270719577121736,1,1,0,1,1,1,0,1,1,1.1206091435614158,2.001039190017423,0,1,0,0,0,1,1,0,0,0
0,0,1,0,1.5677776925507676,1,1,0,0,0,0,0,0,0,-1.3250171040581826,-0.2407434709132208,0,0,1,0,0,1,1,0,0,0
0,1,0,0,0.6722515261016999,1,0,0,0,0,0,0,0,0,-0.7011667179625456,-0.08573429164187506,1,0,0,1,0,0,0,0,0,1
1,0,1,0,-0.3453918448631497,1,0,0,0,0,0,0,0,0,-1.4876164068171518,-0.7759982236386067,0,0,1,0,1,0,0,0,0,1
1,0,0,0,0.346605647392948,1,1,0,0,1,0,0,1,0,0.0023241429538111433,0.10119435323781739,1,0,0,0,1,0,0,0,0,1
0,0,0,0,-0.7931549280876836,0,0,0,1,0,0,0,0,0,-1.1873054496806883,-0.8536016011664649,1,0,0,1,0,0,0,0,1,0
0,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,0,-0.6563689508758908,-0.990587478330209,1,0,0,1,0,0,0,0,0,1
0,1,0,0,0.8757802002946699,1,1,0,1,0,1,1,0,0,0.23792721429843983,0.695787699869229,1,0,0,0,1,0,0,0,0,1
1,0,1,1,-1.0373893371192475,1,0,0,0,0,0,0,0,1,0.16658262227154547,-0.7779300757524544,0,1,0,1,0,0,1,0,0,0
1,0,1,1,1.6084834273893616,1,1,1,1,1,1,0,0,0,0.23792721429843983,1.1921858816683604,1,0,0,0,0,1,0,1,0,0
0,1,0,0,-0.1825689055087738,1,1,0,1,1,0,1,1,1,1.3678264508173998,0.37371721847991973,0,1,0,1,0,0,0,0,1,0
0,0,0,0,-1.1188008067964355,0,0,0,1,0,0,1,1,1,-0.46390447005915153,-0.9096911710628377,1,0,0,1,0,0,0,1,0,0
1,0,0,0,-0.9152721326034655,1,1,0,0,0,0,1,0,1,0.7008374741938728,-0.6441932225983632,0,1,0,1,0,0,1,0,0,0
1,1,1,1,1.5677776925507676,1,0,1,1,1,0,0,0,1,0.7224067694578178,1.7026778027526082,0,1,0,0,1,0,1,0,0,0
0,0,0,0,1.4456604880349857,0,0,1,0,1,1,0,0,0,-0.8637660207215148,0.18347369099578403,1,0,0,0,0,1,0,0,0,1
0,0,0,0,-1.2409180113122174,1,0,0,0,0,0,0,0,0,-0.6430955384057709,-0.9733544793600906,1,0,0,1,0,0,0,0,1,0
0,1,1,0,0.8757802002946699,1,1,1,1,1,1,1,1,1,1.681410820423983,1.8131885248106672,0,1,0,0,1,0,1,0,0,0
1,0,1,1,-0.7117434584104956,1,1,0,0,1,1,0,0,1,-0.17520774883404305,-0.6297043317445057,1,0,0,1,0,0,1,0,0,0
0,0,0,0,-1.2002122764736234,0,0,0,1,0,0,0,0,0,-1.185646273121923,-0.967163771449806,1,0,0,1,0,0,0,0,0,1
1,1,1,0,1.3235432835192036,1,1,1,1,0,0,1,0,1,0.9215079565096169,1.61005866561257,0,1,0,0,0,1,0,1,0,0
0,0,1,1,-0.7117434584104956,1,0,0,0,0,0,0,0,0,-1.4793205240233267,-0.8629096158968219,0,0,1,0,1,0,0,1,0,0
0,0,0,0,-0.10115743583158582,1,0,0,0,0,1,1,1,1,0.9779199595076267,0.14786614407918264,0,1,0,0,1,0,1,0,0,0
0,0,0,0,1.5270719577121736,1,1,0,0,0,0,0,0,0,-1.290174396324118,-0.19534494623780044,0,0,1,0,1,0,0,1,0,0
0,0,0,0,-0.5082147842175256,1,0,0,0,0,0,0,0,0,-1.5008898192872717,-0.8317365476960981,0,0,1,0,0,1,0,0,0,1
0,0,0,0,-1.1595065416350294,0,0,0,0,0,0,0,0,1,-1.3432680462045974,-0.9723885533031668,1,0,0,1,0,0,0,0,1,0
0,0,0,0,1.2421318138420157,1,1,1,1,1,1,0,1,1,0.5100321699358986,1.1828339612081435,1,0,0,0,0,1,0,1,0,0
1,0,0,0,-1.0780950719578415,1,0,0,1,0,0,1,0,1,0.6610172367835129,-0.7805644195440649,0,1,0,1,0,0,0,0,1,0
0,1,1,1,-0.1825689055087738,0,0,0,1,0,0,0,1,1,-0.8571293144864547,-0.5289406817154055,1,0,0,0,1,0,0,0,1,0
0,0,1,0,-0.5082147842175256,1,0,0,0,0,0,0,0,1,-1.4909347599346818,-0.8275655033593815,0,0,1,0,1,0,0,0,0,1
1,0,0,0,-1.2002122764736234,1,0,1,0,0,1,1,0,1,-0.017585975751368575,-0.9245093548906466,1,0,0,1,0,0,0,1,0,0
1,0,0,0,-0.8338606629262776,1,0,0,0,0,1,0,0,0,-0.4871329418818615,-0.7497206443172924,1,0,0,1,0,0,1,0,0,0
1,0,0,0,-1.1188008067964355,0,0,1,0,1,1,0,0,0,-0.8272641364286849,-0.9123035619895181,1,0,0,1,0,0,0,0,0,1
1,0,1,1,-0.38609757970174374,1,0,1,0,0,1,0,0,0,-0.2565074002135275,-0.3854787093972857,1,0,0,0,1,0,0,1,0,0
0,0,1,0,1.5270719577121736,0,0,0,1,1,1,1,1,0,-0.23659728150834783,0.7630732308799463,1,0,0,0,0,1,1,0,0,0
1,0,1,1,1.3235432835192036,1,1,1,1,1,0,0,1,0,0.24954145020979507,1.032895893735648,1,0,0,0,1,0,0,1,0,0
0,0,1,1,1.6084834273893616,1,1,1,0,1,1,1,1,1,0.6095827634617982,1.6426806228986797,1,0,0,0,0,1,1,0,0,0
1,0,1,1,-1.2816237461508113,0,0,0,1,0,0,0,0,0,-1.1524627419466233,-0.9971513849443052,1,0,0,1,0,0,0,0,1,0
1,0,1,1,0.06166550352279012,0,0,0,0,0,1,1,0,1,-0.8090131942822701,-0.4282867960109557,1,0,0,0,0,1,0,0,1,0
0,0,0,0,-0.4675090493789317,1,1,0,0,0,0,1,1,1,1.0758113764747608,-0.07982897097568167,0,1,0,1,0,0,0,0,1,0
0,0,1,1,-0.5489205190561197,1,1,0,0,0,1,0,1,1,0.8103431270723621,-0.2697871112157262,0,1,0,0,1,0,1,0,0,0
1,0,1,0,1.5270719577121736,0,0,0,1,1,1,0,1,1,-0.46058611694162177,0.5856282236500514,1,0,0,0,1,0,1,0,0,0
